,State,County_Name,Party,Race_Code,Ethnic_Code,Total_Voters,Election_Date
435,NC,MECKLENBURG,DEM,B,UN,2,2022-07-26
436,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
437,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
438,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
439,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
440,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
441,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
442,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
443,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
444,NC,MECKLENBURG,UNA,B,UN,1,2022-07-26
445,NC,MECKLENBURG,UNA,B,UN,1,2022-07-26
446,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
447,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
448,NC,MECKLENBURG,UNA,W,UN,1,2022-07-26
449,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
450,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
451,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
452,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
453,NC,MECKLENBURG,DEM,B,NL,4,2022-07-26
454,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
455,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
456,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
457,NC,MECKLENBURG,DEM,O,HL,1,2022-07-26
458,NC,MECKLENBURG,DEM,U,HL,1,2022-07-26
459,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
460,NC,MECKLENBURG,DEM,W,HL,1,2022-07-26
461,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
462,NC,MECKLENBURG,DEM,W,NL,10,2022-07-26
463,NC,MECKLENBURG,DEM,W,NL,3,2022-07-26
464,NC,MECKLENBURG,DEM,W,NL,3,2022-07-26
465,NC,MECKLENBURG,DEM,W,UN,2,2022-07-26
466,NC,MECKLENBURG,DEM,W,UN,2,2022-07-26
467,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
468,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
469,NC,MECKLENBURG,REP,W,UN,2,2022-07-26
470,NC,MECKLENBURG,UNA,O,NL,1,2022-07-26
471,NC,MECKLENBURG,UNA,O,NL,1,2022-07-26
472,NC,MECKLENBURG,UNA,U,HL,1,2022-07-26
473,NC,MECKLENBURG,UNA,U,UN,1,2022-07-26
474,NC,MECKLENBURG,UNA,W,NL,3,2022-07-26
475,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
476,NC,MECKLENBURG,UNA,W,NL,8,2022-07-26
477,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
478,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
479,NC,MECKLENBURG,UNA,W,NL,4,2022-07-26
480,NC,MECKLENBURG,UNA,W,UN,1,2022-07-26
481,NC,MECKLENBURG,UNA,W,UN,3,2022-07-26
482,NC,MECKLENBURG,DEM,A,UN,1,2022-07-26
483,NC,MECKLENBURG,DEM,B,NL,11,2022-07-26
484,NC,MECKLENBURG,DEM,B,NL,16,2022-07-26
485,NC,MECKLENBURG,DEM,B,NL,5,2022-07-26
486,NC,MECKLENBURG,DEM,B,NL,7,2022-07-26
487,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
488,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
489,NC,MECKLENBURG,DEM,B,UN,2,2022-07-26
490,NC,MECKLENBURG,DEM,B,UN,3,2022-07-26
491,NC,MECKLENBURG,DEM,U,UN,2,2022-07-26
492,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
493,NC,MECKLENBURG,DEM,W,NL,4,2022-07-26
494,NC,MECKLENBURG,DEM,W,NL,3,2022-07-26
495,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
496,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
497,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
498,NC,MECKLENBURG,REP,B,NL,1,2022-07-26
499,NC,MECKLENBURG,REP,B,NL,1,2022-07-26
500,NC,MECKLENBURG,REP,B,NL,1,2022-07-26
501,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
502,NC,MECKLENBURG,REP,W,NL,5,2022-07-26
503,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
504,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
505,NC,MECKLENBURG,REP,W,NL,6,2022-07-26
506,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
507,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
508,NC,MECKLENBURG,UNA,A,NL,1,2022-07-26
509,NC,MECKLENBURG,UNA,B,NL,2,2022-07-26
510,NC,MECKLENBURG,UNA,M,NL,1,2022-07-26
511,NC,MECKLENBURG,UNA,O,HL,1,2022-07-26
512,NC,MECKLENBURG,UNA,O,NL,1,2022-07-26
513,NC,MECKLENBURG,UNA,U,UN,2,2022-07-26
514,NC,MECKLENBURG,UNA,W,HL,1,2022-07-26
515,NC,MECKLENBURG,UNA,W,NL,6,2022-07-26
516,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
517,NC,MECKLENBURG,UNA,W,NL,10,2022-07-26
518,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
519,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
520,NC,MECKLENBURG,DEM,B,NL,17,2022-07-26
521,NC,MECKLENBURG,DEM,B,NL,2,2022-07-26
522,NC,MECKLENBURG,DEM,B,NL,13,2022-07-26
523,NC,MECKLENBURG,DEM,B,NL,5,2022-07-26
524,NC,MECKLENBURG,DEM,B,NL,4,2022-07-26
525,NC,MECKLENBURG,DEM,B,UN,3,2022-07-26
526,NC,MECKLENBURG,DEM,B,UN,2,2022-07-26
527,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
528,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
529,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
530,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
531,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
532,NC,MECKLENBURG,DEM,U,UN,2,2022-07-26
533,NC,MECKLENBURG,DEM,W,NL,16,2022-07-26
534,NC,MECKLENBURG,DEM,W,NL,17,2022-07-26
535,NC,MECKLENBURG,DEM,W,NL,22,2022-07-26
536,NC,MECKLENBURG,DEM,W,NL,5,2022-07-26
537,NC,MECKLENBURG,DEM,W,NL,5,2022-07-26
538,NC,MECKLENBURG,DEM,W,NL,7,2022-07-26
539,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
540,NC,MECKLENBURG,DEM,W,UN,4,2022-07-26
541,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
542,NC,MECKLENBURG,DEM,W,UN,2,2022-07-26
543,NC,MECKLENBURG,DEM,W,UN,2,2022-07-26
544,NC,MECKLENBURG,REP,U,UN,1,2022-07-26
545,NC,MECKLENBURG,REP,W,NL,6,2022-07-26
546,NC,MECKLENBURG,REP,W,NL,6,2022-07-26
547,NC,MECKLENBURG,REP,W,NL,15,2022-07-26
548,NC,MECKLENBURG,REP,W,NL,4,2022-07-26
549,NC,MECKLENBURG,REP,W,NL,3,2022-07-26
550,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
551,NC,MECKLENBURG,REP,W,NL,17,2022-07-26
552,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
553,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
554,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
555,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
556,NC,MECKLENBURG,REP,W,UN,2,2022-07-26
557,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
558,NC,MECKLENBURG,UNA,B,NL,2,2022-07-26
559,NC,MECKLENBURG,UNA,B,NL,2,2022-07-26
560,NC,MECKLENBURG,UNA,B,NL,2,2022-07-26
561,NC,MECKLENBURG,UNA,U,UN,1,2022-07-26
562,NC,MECKLENBURG,UNA,U,UN,2,2022-07-26
563,NC,MECKLENBURG,UNA,U,UN,1,2022-07-26
564,NC,MECKLENBURG,UNA,U,UN,1,2022-07-26
565,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
566,NC,MECKLENBURG,UNA,W,NL,8,2022-07-26
567,NC,MECKLENBURG,UNA,W,NL,6,2022-07-26
568,NC,MECKLENBURG,UNA,W,NL,9,2022-07-26
569,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
570,NC,MECKLENBURG,UNA,W,NL,4,2022-07-26
571,NC,MECKLENBURG,UNA,W,NL,9,2022-07-26
572,NC,MECKLENBURG,UNA,W,UN,1,2022-07-26
573,NC,MECKLENBURG,UNA,W,UN,1,2022-07-26
574,NC,MECKLENBURG,UNA,W,UN,2,2022-07-26
575,NC,MECKLENBURG,UNA,W,UN,2,2022-07-26
576,NC,MECKLENBURG,UNA,W,UN,2,2022-07-26
577,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
578,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
579,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
580,NC,MECKLENBURG,DEM,B,UN,2,2022-07-26
581,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
582,NC,MECKLENBURG,DEM,B,NL,3,2022-07-26
583,NC,MECKLENBURG,DEM,B,NL,2,2022-07-26
584,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
585,NC,MECKLENBURG,DEM,B,UN,3,2022-07-26
586,NC,MECKLENBURG,DEM,M,NL,1,2022-07-26
587,NC,MECKLENBURG,DEM,U,UN,2,2022-07-26
588,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
589,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
590,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
591,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
592,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
593,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
594,NC,MECKLENBURG,UNA,A,UN,1,2022-07-26
595,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
596,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
597,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
598,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
599,NC,MECKLENBURG,DEM,B,NL,6,2022-07-26
600,NC,MECKLENBURG,DEM,B,NL,21,2022-07-26
601,NC,MECKLENBURG,DEM,B,NL,4,2022-07-26
602,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
603,NC,MECKLENBURG,DEM,B,NL,8,2022-07-26
604,NC,MECKLENBURG,DEM,B,UN,2,2022-07-26
605,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
606,NC,MECKLENBURG,DEM,U,HL,1,2022-07-26
607,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
608,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
609,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
610,NC,MECKLENBURG,DEM,W,NL,3,2022-07-26
611,NC,MECKLENBURG,REP,U,NL,1,2022-07-26
612,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
613,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
614,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
615,NC,MECKLENBURG,UNA,B,HL,1,2022-07-26
616,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
617,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
618,NC,MECKLENBURG,UNA,B,NL,2,2022-07-26
619,NC,MECKLENBURG,UNA,M,NL,1,2022-07-26
620,NC,MECKLENBURG,UNA,U,HL,1,2022-07-26
621,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
622,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
623,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
624,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
625,NC,MECKLENBURG,UNA,W,UN,1,2022-07-26
626,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
627,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
628,NC,MECKLENBURG,DEM,B,NL,17,2022-07-26
629,NC,MECKLENBURG,DEM,B,NL,10,2022-07-26
630,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
631,NC,MECKLENBURG,DEM,B,NL,7,2022-07-26
632,NC,MECKLENBURG,DEM,B,NL,6,2022-07-26
633,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
634,NC,MECKLENBURG,DEM,B,UN,2,2022-07-26
635,NC,MECKLENBURG,DEM,B,UN,2,2022-07-26
636,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
637,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
638,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
639,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
640,NC,MECKLENBURG,DEM,W,NL,3,2022-07-26
641,NC,MECKLENBURG,REP,B,NL,1,2022-07-26
642,NC,MECKLENBURG,REP,W,NL,5,2022-07-26
643,NC,MECKLENBURG,REP,W,NL,4,2022-07-26
644,NC,MECKLENBURG,REP,W,NL,6,2022-07-26
645,NC,MECKLENBURG,REP,W,NL,4,2022-07-26
646,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
647,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
648,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
649,NC,MECKLENBURG,UNA,W,NL,4,2022-07-26
650,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
651,NC,MECKLENBURG,UNA,W,NL,3,2022-07-26
652,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
653,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
654,NC,MECKLENBURG,DEM,O,HL,1,2022-07-26
655,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
656,NC,MECKLENBURG,UNA,O,HL,1,2022-07-26
657,NC,MECKLENBURG,DEM,B,NL,3,2022-07-26
658,NC,MECKLENBURG,DEM,B,NL,2,2022-07-26
659,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
660,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
661,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
662,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
663,NC,MECKLENBURG,DEM,O,NL,1,2022-07-26
664,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
665,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
666,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
667,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
668,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
669,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
670,NC,MECKLENBURG,UNA,B,UN,1,2022-07-26
671,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
672,NC,MECKLENBURG,UNA,W,NL,3,2022-07-26
673,NC,MECKLENBURG,UNA,W,UN,1,2022-07-26
674,NC,MECKLENBURG,DEM,A,UN,1,2022-07-26
675,NC,MECKLENBURG,DEM,B,NL,10,2022-07-26
676,NC,MECKLENBURG,DEM,B,NL,17,2022-07-26
677,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
678,NC,MECKLENBURG,DEM,B,NL,6,2022-07-26
679,NC,MECKLENBURG,DEM,B,NL,9,2022-07-26
680,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
681,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
682,NC,MECKLENBURG,DEM,B,UN,3,2022-07-26
683,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
684,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
685,NC,MECKLENBURG,DEM,O,NL,1,2022-07-26
686,NC,MECKLENBURG,DEM,O,NL,1,2022-07-26
687,NC,MECKLENBURG,DEM,U,NL,1,2022-07-26
688,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
689,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
690,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
691,NC,MECKLENBURG,DEM,W,NL,3,2022-07-26
692,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
693,NC,MECKLENBURG,REP,B,NL,1,2022-07-26
694,NC,MECKLENBURG,REP,W,HL,1,2022-07-26
695,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
696,NC,MECKLENBURG,REP,W,NL,6,2022-07-26
697,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
698,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
699,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
700,NC,MECKLENBURG,UNA,A,NL,1,2022-07-26
701,NC,MECKLENBURG,UNA,A,UN,1,2022-07-26
702,NC,MECKLENBURG,UNA,A,UN,1,2022-07-26
703,NC,MECKLENBURG,UNA,B,NL,4,2022-07-26
704,NC,MECKLENBURG,UNA,B,NL,3,2022-07-26
705,NC,MECKLENBURG,UNA,B,NL,2,2022-07-26
706,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
707,NC,MECKLENBURG,UNA,B,UN,1,2022-07-26
708,NC,MECKLENBURG,UNA,B,UN,2,2022-07-26
709,NC,MECKLENBURG,UNA,U,HL,1,2022-07-26
710,NC,MECKLENBURG,UNA,U,HL,1,2022-07-26
711,NC,MECKLENBURG,UNA,W,HL,1,2022-07-26
712,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
713,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
714,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
715,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
716,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
717,NC,MECKLENBURG,UNA,W,UN,2,2022-07-26
718,NC,MECKLENBURG,DEM,A,NL,2,2022-07-26
719,NC,MECKLENBURG,DEM,A,NL,1,2022-07-26
720,NC,MECKLENBURG,DEM,A,UN,1,2022-07-26
721,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
722,NC,MECKLENBURG,DEM,B,NL,12,2022-07-26
723,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
724,NC,MECKLENBURG,DEM,B,NL,3,2022-07-26
725,NC,MECKLENBURG,DEM,B,NL,10,2022-07-26
726,NC,MECKLENBURG,DEM,B,NL,2,2022-07-26
727,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
728,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
729,NC,MECKLENBURG,DEM,U,HL,1,2022-07-26
730,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
731,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
732,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
733,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
734,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
735,NC,MECKLENBURG,DEM,W,NL,6,2022-07-26
736,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
737,NC,MECKLENBURG,REP,O,NL,1,2022-07-26
738,NC,MECKLENBURG,REP,U,HL,1,2022-07-26
739,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
740,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
741,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
742,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
743,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
744,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
745,NC,MECKLENBURG,UNA,U,HL,1,2022-07-26
746,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
747,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
748,NC,MECKLENBURG,DEM,B,UN,1,2022-07-26
749,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
750,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
751,NC,MECKLENBURG,UNA,B,UN,1,2022-07-26
752,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
753,NC,MECKLENBURG,DEM,A,NL,2,2022-07-26
754,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
755,NC,MECKLENBURG,DEM,B,NL,3,2022-07-26
756,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
757,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
758,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
759,NC,MECKLENBURG,DEM,W,NL,6,2022-07-26
760,NC,MECKLENBURG,DEM,W,NL,5,2022-07-26
761,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
762,NC,MECKLENBURG,DEM,W,NL,6,2022-07-26
763,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
764,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
765,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
766,NC,MECKLENBURG,UNA,B,UN,1,2022-07-26
767,NC,MECKLENBURG,UNA,B,UN,1,2022-07-26
768,NC,MECKLENBURG,UNA,U,UN,1,2022-07-26
769,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
770,NC,MECKLENBURG,UNA,W,NL,4,2022-07-26
771,NC,MECKLENBURG,UNA,W,NL,2,2022-07-26
772,NC,MECKLENBURG,UNA,W,NL,3,2022-07-26
773,NC,MECKLENBURG,UNA,W,UN,2,2022-07-26
774,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
775,NC,MECKLENBURG,DEM,B,NL,4,2022-07-26
776,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
777,NC,MECKLENBURG,DEM,B,NL,7,2022-07-26
778,NC,MECKLENBURG,DEM,I,HL,1,2022-07-26
779,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
780,NC,MECKLENBURG,DEM,U,UN,1,2022-07-26
781,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
782,NC,MECKLENBURG,DEM,W,NL,7,2022-07-26
783,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
784,NC,MECKLENBURG,DEM,W,NL,3,2022-07-26
785,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
786,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
787,NC,MECKLENBURG,REP,A,UN,1,2022-07-26
788,NC,MECKLENBURG,REP,B,NL,1,2022-07-26
789,NC,MECKLENBURG,REP,U,UN,1,2022-07-26
790,NC,MECKLENBURG,REP,U,UN,1,2022-07-26
791,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
792,NC,MECKLENBURG,REP,W,NL,4,2022-07-26
793,NC,MECKLENBURG,REP,W,NL,4,2022-07-26
794,NC,MECKLENBURG,REP,W,NL,3,2022-07-26
795,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
796,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
797,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
798,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
799,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
800,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
801,NC,MECKLENBURG,UNA,U,HL,1,2022-07-26
802,NC,MECKLENBURG,UNA,U,NL,1,2022-07-26
803,NC,MECKLENBURG,UNA,U,UN,1,2022-07-26
804,NC,MECKLENBURG,UNA,W,HL,2,2022-07-26
805,NC,MECKLENBURG,UNA,W,NL,8,2022-07-26
806,NC,MECKLENBURG,UNA,W,NL,5,2022-07-26
807,NC,MECKLENBURG,UNA,W,NL,4,2022-07-26
808,NC,MECKLENBURG,UNA,W,NL,9,2022-07-26
809,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
810,NC,MECKLENBURG,UNA,W,UN,1,2022-07-26
811,NC,MECKLENBURG,UNA,W,UN,2,2022-07-26
812,NC,MECKLENBURG,DEM,B,NL,4,2022-07-26
813,NC,MECKLENBURG,DEM,B,NL,6,2022-07-26
814,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
815,NC,MECKLENBURG,DEM,B,NL,6,2022-07-26
816,NC,MECKLENBURG,DEM,O,NL,1,2022-07-26
817,NC,MECKLENBURG,DEM,O,NL,1,2022-07-26
818,NC,MECKLENBURG,DEM,U,HL,1,2022-07-26
819,NC,MECKLENBURG,DEM,W,NL,7,2022-07-26
820,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
821,NC,MECKLENBURG,DEM,W,NL,4,2022-07-26
822,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
823,NC,MECKLENBURG,DEM,W,NL,4,2022-07-26
824,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
825,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
826,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
827,NC,MECKLENBURG,REP,O,NL,1,2022-07-26
828,NC,MECKLENBURG,REP,U,UN,1,2022-07-26
829,NC,MECKLENBURG,REP,W,NL,5,2022-07-26
830,NC,MECKLENBURG,REP,W,NL,5,2022-07-26
831,NC,MECKLENBURG,REP,W,NL,3,2022-07-26
832,NC,MECKLENBURG,REP,W,NL,9,2022-07-26
833,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
834,NC,MECKLENBURG,UNA,B,NL,1,2022-07-26
835,NC,MECKLENBURG,UNA,O,NL,1,2022-07-26
836,NC,MECKLENBURG,UNA,O,NL,1,2022-07-26
837,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
838,NC,MECKLENBURG,UNA,W,NL,7,2022-07-26
839,NC,MECKLENBURG,UNA,W,NL,3,2022-07-26
840,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
841,NC,MECKLENBURG,UNA,W,NL,6,2022-07-26
842,NC,MECKLENBURG,UNA,W,NL,5,2022-07-26
843,NC,MECKLENBURG,UNA,W,UN,1,2022-07-26
844,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
845,NC,MECKLENBURG,DEM,O,HL,1,2022-07-26
846,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
847,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
848,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
849,NC,MECKLENBURG,UNA,W,NL,3,2022-07-26
850,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
851,NC,MECKLENBURG,UNA,W,NL,1,2022-07-26
852,NC,MECKLENBURG,DEM,A,NL,1,2022-07-26
853,NC,MECKLENBURG,DEM,A,UN,1,2022-07-26
854,NC,MECKLENBURG,DEM,B,NL,1,2022-07-26
855,NC,MECKLENBURG,DEM,O,UN,1,2022-07-26
856,NC,MECKLENBURG,DEM,U,HL,1,2022-07-26
857,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
858,NC,MECKLENBURG,DEM,W,NL,5,2022-07-26
859,NC,MECKLENBURG,DEM,W,NL,10,2022-07-26
860,NC,MECKLENBURG,DEM,W,NL,1,2022-07-26
861,NC,MECKLENBURG,DEM,W,NL,2,2022-07-26
862,NC,MECKLENBURG,DEM,W,NL,7,2022-07-26
863,NC,MECKLENBURG,DEM,W,UN,2,2022-07-26
864,NC,MECKLENBURG,DEM,W,UN,1,2022-07-26
865,NC,MECKLENBURG,REP,U,UN,2,2022-07-26
866,NC,MECKLENBURG,REP,W,NL,1,2022-07-26
867,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
868,NC,MECKLENBURG,REP,W,NL,2,2022-07-26
869,NC,MECKLENBURG,REP,W,NL,6,2022-07-26
870,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
871,NC,MECKLENBURG,REP,W,UN,1,2022-07-26
872,NC,MECKLENBURG,UNA,A,NL,1,2022-07-26
